Day,Observation_ID,Start_LST,End_LST,Band,Night_only,Visibility_window
25,(Gap),16.5,17.0,,,
25,(Gap),17.0,17.333333333333332,,,
25,(Gap),17.333333333333332,17.5,,,
25,(Gap),17.5,18.0,,,
25,(Gap),18.0,18.366666666666667,,,
25,(Gap),18.366666666666667,18.916666666666668,,,
25,(Gap),18.916666666666668,19.0,,,
25,(Gap),19.0,19.25,,,
25,(Gap),19.25,19.5,,,
25,(Gap),19.5,19.75,,,
25,(Gap),19.75,19.916666666666668,,,
25,(Gap),19.916666666666668,20.0,,,
25,(Gap),20.0,20.016666666666666,,,
25,(Gap),20.016666666666666,20.166666666666668,,,
25,(Gap),20.166666666666668,20.5,,,
25,(Gap),20.5,20.616666666666667,,,
25,(Gap),20.616666666666667,20.666666666666668,,,
25,(Gap),20.666666666666668,20.75,,,
25,(Gap),20.75,20.833333333333332,,,
25,(Gap),20.833333333333332,21.166666666666668,,,
25,(Gap),21.166666666666668,21.5,,,
25,(Gap),21.5,21.75,,,
25,(Gap),21.75,21.833333333333332,,,
25,(Gap),21.833333333333332,21.983333333333334,,,
25,(Gap),21.983333333333334,22.0,,,
25,(Gap),22.0,22.166666666666668,,,
25,(Gap),22.166666666666668,22.25,,,
25,(Gap),22.25,22.333333333333332,,,
25,(Gap),22.333333333333332,22.416666666666668,,,
25,(Gap),22.416666666666668,22.5,,,
25,(Gap),22.5,22.65,,,
25,(Gap),22.65,22.833333333333332,,,
25,(Gap),22.833333333333332,22.916666666666668,,,
25,(Gap),22.916666666666668,22.966666666666665,,,
25,(Gap),22.966666666666665,23.0,,,
25,(Gap),23.0,23.083333333333332,,,
25,(Gap),23.083333333333332,23.25,,,
25,(Gap),23.25,23.466666666666665,,,
25,(Gap),23.466666666666665,23.5,,,
25,(Gap),23.5,23.65,,,
25,(Gap),23.65,23.666666666666668,,,
25,(Gap),23.666666666666668,23.75,,,
25,(Gap),23.75,23.833333333333332,,,
26,(Gap),0.0,1.25,,,
26,(Gap),1.25,1.75,,,
26,(Gap),1.75,2.0,,,
26,(Gap),2.0,2.1666666666666665,,,
26,(Gap),2.1666666666666665,2.25,,,
26,(Gap),2.25,2.5,,,
26,(Gap),2.5,3.0,,,
26,(Gap),3.0,3.1666666666666665,,,
26,(Gap),3.1666666666666665,3.5,,,
26,(Gap),3.5,3.75,,,
26,(Gap),3.75,3.8333333333333335,,,
26,(Gap),3.8333333333333335,4.0,,,
26,(Gap),4.0,4.5,,,
26,(Gap),4.5,4.666666666666667,,,
26,(Gap),4.666666666666667,5.083333333333333,,,
26,(Gap),5.083333333333333,5.333333333333333,,,
26,(Gap),5.333333333333333,5.5,,,
26,(Gap),5.5,6.0,,,
26,(Gap),6.0,6.25,,,
26,(Gap),6.25,6.333333333333333,,,
26,(Gap),6.333333333333333,7.0,,,
26,(Gap),8.5,8.666666666666666,,,
26,(Gap),8.666666666666666,8.75,,,
26,(Gap),8.75,8.916666666666666,,,
26,(Gap),8.916666666666666,9.0,,,
26,(Gap),9.0,9.083333333333334,,,
26,(Gap),9.083333333333334,9.166666666666666,,,
26,(Gap),9.166666666666666,9.333333333333334,,,
26,(Gap),9.333333333333334,9.416666666666666,,,
26,(Gap),9.416666666666666,9.5,,,
26,(Gap),9.5,9.666666666666666,,,
26,(Gap),9.666666666666666,9.75,,,
26,(Gap),9.75,10.0,,,
26,(Gap),10.0,10.166666666666666,,,
26,(Gap),10.166666666666666,10.25,,,
26,(Gap),10.25,10.333333333333334,,,
26,(Gap),10.333333333333334,10.5,,,
26,(Gap),10.5,10.583333333333334,,,
26,(Gap),10.583333333333334,10.666666666666666,,,
26,(Gap),10.666666666666666,10.75,,,
26,(Gap),10.75,10.833333333333334,,,
26,(Gap),10.833333333333334,11.0,,,
26,(Gap),11.0,11.166666666666666,,,
26,(Gap),11.166666666666666,11.25,,,
26,(Gap),11.25,11.416666666666666,,,
26,(Gap),11.416666666666666,11.5,,,
26,(Gap),11.5,11.666666666666666,,,
26,(Gap),11.666666666666666,11.75,,,
26,(Gap),11.75,12.0,,,
26,(Gap),12.0,12.083333333333334,,,
26,(Gap),12.083333333333334,12.166666666666666,,,
26,(Gap),12.166666666666666,12.25,,,
26,(Gap),12.25,12.333333333333334,,,
26,(Gap),12.333333333333334,12.416666666666666,,,
26,20241217174319,12.416666666666666,12.75,l,No,12.42-12.75
26,(Gap),12.75,13.0,,,
26,(Gap),13.0,13.166666666666666,,,
26,(Gap),13.166666666666666,13.233333333333333,,,
26,(Gap),13.233333333333333,13.333333333333334,,,
26,(Gap),13.333333333333334,13.416666666666666,,,
26,(Gap),13.416666666666666,13.5,,,
26,(Gap),13.5,13.75,,,
26,(Gap),13.75,14.0,,,
26,(Gap),14.0,14.5,,,
26,(Gap),14.5,14.666666666666666,,,
26,(Gap),14.666666666666666,14.75,,,
26,(Gap),14.75,14.833333333333334,,,
26,20241210174905,14.833333333333334,15.666666666666666,s,No,14.83-15.67
26,(Gap),15.666666666666666,15.75,,,
26,(Gap),15.75,15.833333333333334,,,
26,(Gap),15.833333333333334,16.0,,,
26,(Gap),16.0,16.25,,,
26,(Gap),16.25,16.5,,,
26,(Gap),16.5,17.0,,,
26,(Gap),17.0,17.333333333333332,,,
26,(Gap),17.333333333333332,17.5,,,
26,(Gap),17.5,18.0,,,
26,(Gap),18.0,18.366666666666667,,,
26,(Gap),18.366666666666667,18.916666666666668,,,
26,(Gap),18.916666666666668,19.0,,,
26,(Gap),19.0,19.25,,,
26,(Gap),19.25,19.5,,,
26,(Gap),19.5,19.75,,,
26,(Gap),19.75,19.916666666666668,,,
26,(Gap),19.916666666666668,20.0,,,
26,(Gap),20.0,20.016666666666666,,,
26,(Gap),20.016666666666666,20.166666666666668,,,
26,(Gap),20.166666666666668,20.5,,,
26,(Gap),20.5,20.616666666666667,,,
26,(Gap),20.616666666666667,20.666666666666668,,,
26,(Gap),20.666666666666668,20.75,,,
26,(Gap),20.75,20.833333333333332,,,
26,(Gap),20.833333333333332,21.166666666666668,,,
26,(Gap),21.166666666666668,21.5,,,
26,(Gap),21.5,21.75,,,
26,(Gap),21.75,21.833333333333332,,,
26,(Gap),21.833333333333332,21.983333333333334,,,
26,(Gap),21.983333333333334,22.0,,,
26,(Gap),22.0,22.166666666666668,,,
26,(Gap),22.166666666666668,22.25,,,
26,(Gap),22.25,22.333333333333332,,,
26,(Gap),22.333333333333332,22.416666666666668,,,
26,(Gap),22.416666666666668,22.5,,,
26,(Gap),22.5,22.65,,,
26,(Gap),22.65,22.833333333333332,,,
26,(Gap),22.833333333333332,22.916666666666668,,,
26,(Gap),22.916666666666668,22.966666666666665,,,
26,(Gap),22.966666666666665,23.0,,,
26,(Gap),23.0,23.083333333333332,,,
26,(Gap),23.083333333333332,23.25,,,
26,(Gap),23.25,23.466666666666665,,,
26,(Gap),23.466666666666665,23.5,,,
26,(Gap),23.5,23.65,,,
26,(Gap),23.65,23.666666666666668,,,
26,(Gap),23.666666666666668,23.75,,,
26,(Gap),23.75,23.833333333333332,,,
27,(Gap),0.0,1.25,,,
27,(Gap),1.25,1.75,,,
27,(Gap),1.75,2.0,,,
27,(Gap),2.0,2.1666666666666665,,,
27,(Gap),2.1666666666666665,2.25,,,
27,(Gap),2.25,2.5,,,
27,(Gap),2.5,3.0,,,
27,(Gap),3.0,3.1666666666666665,,,
27,(Gap),3.1666666666666665,3.5,,,
27,(Gap),3.5,3.75,,,
27,(Gap),3.75,3.8333333333333335,,,
27,(Gap),3.8333333333333335,4.0,,,
27,(Gap),4.0,4.5,,,
27,(Gap),4.5,4.666666666666667,,,
27,(Gap),4.666666666666667,5.083333333333333,,,
27,(Gap),5.083333333333333,5.333333333333333,,,
27,(Gap),5.333333333333333,5.5,,,
27,(Gap),5.5,6.0,,,
27,(Gap),6.0,6.25,,,
27,(Gap),6.25,6.333333333333333,,,
27,(Gap),6.333333333333333,7.0,,,
27,(Gap),8.5,8.666666666666666,,,
27,(Gap),8.666666666666666,8.75,,,
27,(Gap),8.75,8.916666666666666,,,
27,(Gap),8.916666666666666,9.0,,,
27,(Gap),9.0,9.083333333333334,,,
27,(Gap),9.083333333333334,9.166666666666666,,,
27,(Gap),9.166666666666666,9.333333333333334,,,
27,(Gap),9.333333333333334,9.416666666666666,,,
27,(Gap),9.416666666666666,9.5,,,
27,(Gap),9.5,9.666666666666666,,,
27,(Gap),9.666666666666666,9.75,,,
27,(Gap),9.75,10.0,,,
27,(Gap),10.0,10.166666666666666,,,
27,(Gap),10.166666666666666,10.25,,,
27,(Gap),10.25,10.333333333333334,,,
27,(Gap),10.333333333333334,10.5,,,
27,(Gap),10.5,10.583333333333334,,,
27,(Gap),10.583333333333334,10.666666666666666,,,
27,(Gap),10.666666666666666,10.75,,,
27,(Gap),10.75,10.833333333333334,,,
27,(Gap),10.833333333333334,11.0,,,
27,(Gap),11.0,11.166666666666666,,,
27,(Gap),11.166666666666666,11.25,,,
27,(Gap),11.25,11.416666666666666,,,
27,(Gap),11.416666666666666,11.5,,,
27,(Gap),11.5,11.666666666666666,,,
27,(Gap),11.666666666666666,11.75,,,
27,(Gap),11.75,12.0,,,
27,(Gap),12.0,12.083333333333334,,,
27,(Gap),12.083333333333334,12.166666666666666,,,
27,(Gap),12.166666666666666,12.25,,,
27,(Gap),12.25,12.333333333333334,,,
27,(Gap),12.333333333333334,12.416666666666666,,,
27,20241217174423,12.416666666666666,12.75,s,No,12.42-12.75
27,(Gap),12.75,13.0,,,
27,(Gap),13.0,13.166666666666666,,,
27,(Gap),13.166666666666666,13.233333333333333,,,
27,(Gap),13.233333333333333,13.333333333333334,,,
27,(Gap),13.333333333333334,13.416666666666666,,,
27,(Gap),13.416666666666666,13.5,,,
27,(Gap),13.5,13.75,,,
27,(Gap),13.75,14.0,,,
27,(Gap),14.0,14.5,,,
27,(Gap),14.5,14.666666666666666,,,
27,(Gap),14.666666666666666,14.75,,,
27,(Gap),14.75,14.833333333333334,,,
27,20241210175010,14.833333333333334,15.666666666666666,s,No,14.83-15.67
27,(Gap),15.666666666666666,15.75,,,
27,(Gap),15.75,15.833333333333334,,,
27,(Gap),15.833333333333334,16.0,,,
27,(Gap),16.0,16.25,,,
27,(Gap),16.25,16.5,,,
27,(Gap),16.5,17.0,,,
27,(Gap),17.0,17.333333333333332,,,
27,(Gap),17.333333333333332,17.5,,,
27,(Gap),17.5,18.0,,,
27,(Gap),18.0,18.366666666666667,,,
27,(Gap),18.366666666666667,18.916666666666668,,,
27,(Gap),18.916666666666668,19.0,,,
27,(Gap),19.0,19.25,,,
27,(Gap),19.25,19.5,,,
27,(Gap),19.5,19.75,,,
27,(Gap),19.75,19.916666666666668,,,
27,(Gap),19.916666666666668,20.0,,,
27,(Gap),20.0,20.016666666666666,,,
27,(Gap),20.016666666666666,20.166666666666668,,,
27,(Gap),20.166666666666668,20.5,,,
27,(Gap),20.5,20.616666666666667,,,
27,(Gap),20.616666666666667,20.666666666666668,,,
27,(Gap),20.666666666666668,20.75,,,
27,(Gap),20.75,20.833333333333332,,,
27,(Gap),20.833333333333332,21.166666666666668,,,
27,(Gap),21.166666666666668,21.5,,,
27,(Gap),21.5,21.75,,,
27,(Gap),21.75,21.833333333333332,,,
27,(Gap),21.833333333333332,21.983333333333334,,,
27,(Gap),21.983333333333334,22.0,,,
27,(Gap),22.0,22.166666666666668,,,
27,(Gap),22.166666666666668,22.25,,,
27,(Gap),22.25,22.333333333333332,,,
27,(Gap),22.333333333333332,22.416666666666668,,,
27,(Gap),22.416666666666668,22.5,,,
27,(Gap),22.5,22.65,,,
27,(Gap),22.65,22.833333333333332,,,
27,(Gap),22.833333333333332,22.916666666666668,,,
27,(Gap),22.916666666666668,22.966666666666665,,,
27,(Gap),22.966666666666665,23.0,,,
27,(Gap),23.0,23.083333333333332,,,
27,(Gap),23.083333333333332,23.25,,,
27,(Gap),23.25,23.466666666666665,,,
27,(Gap),23.466666666666665,23.5,,,
27,(Gap),23.5,23.65,,,
27,(Gap),23.65,23.666666666666668,,,
27,(Gap),23.666666666666668,23.75,,,
27,(Gap),23.75,23.833333333333332,,,
28,(Gap),0.0,1.25,,,
28,(Gap),1.25,1.75,,,
28,(Gap),1.75,2.0,,,
28,(Gap),2.0,2.1666666666666665,,,
28,(Gap),2.1666666666666665,2.25,,,
28,(Gap),2.25,2.5,,,
28,(Gap),2.5,3.0,,,
28,(Gap),3.0,3.1666666666666665,,,
28,(Gap),3.1666666666666665,3.5,,,
28,(Gap),3.5,3.75,,,
28,(Gap),3.75,3.8333333333333335,,,
28,(Gap),3.8333333333333335,4.0,,,
28,(Gap),4.0,4.5,,,
28,(Gap),4.5,4.666666666666667,,,
28,(Gap),4.666666666666667,5.083333333333333,,,
28,(Gap),5.083333333333333,5.333333333333333,,,
28,(Gap),5.333333333333333,5.5,,,
28,(Gap),5.5,6.0,,,
28,(Gap),6.0,6.25,,,
28,(Gap),6.25,6.333333333333333,,,
28,(Gap),6.333333333333333,7.0,,,
28,(Gap),8.5,8.666666666666666,,,
28,(Gap),8.666666666666666,8.75,,,
28,(Gap),8.75,8.916666666666666,,,
28,(Gap),8.916666666666666,9.0,,,
28,(Gap),9.0,9.083333333333334,,,
28,(Gap),9.083333333333334,9.166666666666666,,,
28,(Gap),9.166666666666666,9.333333333333334,,,
28,(Gap),9.333333333333334,9.416666666666666,,,
28,(Gap),9.416666666666666,9.5,,,
28,(Gap),9.5,9.666666666666666,,,
28,(Gap),9.666666666666666,9.75,,,
28,(Gap),9.75,10.0,,,
28,(Gap),10.0,10.166666666666666,,,
28,(Gap),10.166666666666666,10.25,,,
28,(Gap),10.25,10.333333333333334,,,
28,(Gap),10.333333333333334,10.5,,,
28,(Gap),10.5,10.583333333333334,,,
28,(Gap),10.583333333333334,10.666666666666666,,,
28,(Gap),10.666666666666666,10.75,,,
28,(Gap),10.75,10.833333333333334,,,
28,(Gap),10.833333333333334,11.0,,,
28,(Gap),11.0,11.166666666666666,,,
28,(Gap),11.166666666666666,11.25,,,
28,(Gap),11.25,11.416666666666666,,,
28,(Gap),11.416666666666666,11.5,,,
28,(Gap),11.5,11.666666666666666,,,
28,(Gap),11.666666666666666,11.75,,,
28,(Gap),11.75,12.0,,,
28,(Gap),12.0,12.083333333333334,,,
28,(Gap),12.083333333333334,12.166666666666666,,,
28,(Gap),12.166666666666666,12.25,,,
28,(Gap),12.25,12.333333333333334,,,
28,(Gap),12.333333333333334,12.416666666666666,,,
28,20241217173706,12.416666666666666,12.75,l,No,12.42-12.75
28,(Gap),12.75,13.0,,,
28,(Gap),13.0,13.166666666666666,,,
28,(Gap),13.166666666666666,13.233333333333333,,,
28,(Gap),13.233333333333333,13.333333333333334,,,
28,(Gap),13.333333333333334,13.416666666666666,,,
28,(Gap),13.416666666666666,13.5,,,
28,(Gap),13.5,13.75,,,
28,(Gap),13.75,14.0,,,
28,(Gap),14.0,14.5,,,
28,(Gap),14.5,14.666666666666666,,,
28,(Gap),14.666666666666666,14.75,,,
28,(Gap),14.75,14.833333333333334,,,
28,20241210172144,14.833333333333334,15.666666666666666,s,No,14.83-15.67
28,(Gap),15.666666666666666,15.75,,,
28,(Gap),15.75,15.833333333333334,,,
28,(Gap),15.833333333333334,16.0,,,
28,(Gap),16.0,16.25,,,
28,(Gap),16.25,16.5,,,
28,(Gap),16.5,17.0,,,
28,(Gap),17.0,17.333333333333332,,,
28,(Gap),17.333333333333332,17.5,,,
28,(Gap),17.5,18.0,,,
28,(Gap),18.0,18.366666666666667,,,
28,(Gap),18.366666666666667,18.916666666666668,,,
28,(Gap),18.916666666666668,19.0,,,
28,(Gap),19.0,19.25,,,
28,(Gap),19.25,19.5,,,
28,(Gap),19.5,19.75,,,
28,(Gap),19.75,19.916666666666668,,,
28,(Gap),19.916666666666668,20.0,,,
28,(Gap),20.0,20.016666666666666,,,
28,(Gap),20.016666666666666,20.166666666666668,,,
28,(Gap),20.166666666666668,20.5,,,
28,(Gap),20.5,20.616666666666667,,,
28,(Gap),20.616666666666667,20.666666666666668,,,
28,(Gap),20.666666666666668,20.75,,,
28,(Gap),20.75,20.833333333333332,,,
28,(Gap),20.833333333333332,21.166666666666668,,,
28,(Gap),21.166666666666668,21.5,,,
28,(Gap),21.5,21.75,,,
28,(Gap),21.75,21.833333333333332,,,
28,(Gap),21.833333333333332,21.983333333333334,,,
28,(Gap),21.983333333333334,22.0,,,
28,(Gap),22.0,22.166666666666668,,,
28,(Gap),22.166666666666668,22.25,,,
28,(Gap),22.25,22.333333333333332,,,
28,(Gap),22.333333333333332,22.416666666666668,,,
28,(Gap),22.416666666666668,22.5,,,
28,(Gap),22.5,22.65,,,
28,(Gap),22.65,22.833333333333332,,,
28,(Gap),22.833333333333332,22.916666666666668,,,
28,(Gap),22.916666666666668,22.966666666666665,,,
28,(Gap),22.966666666666665,23.0,,,
28,(Gap),23.0,23.083333333333332,,,
28,(Gap),23.083333333333332,23.25,,,
28,(Gap),23.25,23.466666666666665,,,
28,(Gap),23.466666666666665,23.5,,,
28,(Gap),23.5,23.65,,,
28,(Gap),23.65,23.666666666666668,,,
28,(Gap),23.666666666666668,23.75,,,
28,(Gap),23.75,23.833333333333332,,,
29,(Gap),0.0,1.25,,,
29,(Gap),1.25,1.75,,,
29,(Gap),1.75,2.0,,,
29,(Gap),2.0,2.1666666666666665,,,
29,(Gap),2.1666666666666665,2.25,,,
29,(Gap),2.25,2.5,,,
29,(Gap),2.5,3.0,,,
29,(Gap),3.0,3.1666666666666665,,,
29,(Gap),3.1666666666666665,3.5,,,
29,(Gap),3.5,3.75,,,
29,(Gap),3.75,3.8333333333333335,,,
29,(Gap),3.8333333333333335,4.0,,,
29,(Gap),4.0,4.5,,,
29,(Gap),4.5,4.666666666666667,,,
29,(Gap),4.666666666666667,5.083333333333333,,,
29,(Gap),5.083333333333333,5.333333333333333,,,
29,(Gap),5.333333333333333,5.5,,,
29,(Gap),5.5,6.0,,,
29,(Gap),6.0,6.25,,,
29,(Gap),6.25,6.333333333333333,,,
29,(Gap),6.333333333333333,7.0,,,
29,(Gap),8.5,8.666666666666666,,,
29,(Gap),8.666666666666666,8.75,,,
29,(Gap),8.75,8.916666666666666,,,
29,(Gap),8.916666666666666,9.0,,,
29,(Gap),9.0,9.083333333333334,,,
29,(Gap),9.083333333333334,9.166666666666666,,,
29,(Gap),9.166666666666666,9.333333333333334,,,
29,(Gap),9.333333333333334,9.416666666666666,,,
29,(Gap),9.416666666666666,9.5,,,
29,(Gap),9.5,9.666666666666666,,,
29,(Gap),9.666666666666666,9.75,,,
29,(Gap),9.75,10.0,,,
29,(Gap),10.0,10.166666666666666,,,
29,(Gap),10.166666666666666,10.25,,,
29,(Gap),10.25,10.333333333333334,,,
29,(Gap),10.333333333333334,10.5,,,
29,(Gap),10.5,10.583333333333334,,,
29,(Gap),10.583333333333334,10.666666666666666,,,
29,(Gap),10.666666666666666,10.75,,,
29,(Gap),10.75,10.833333333333334,,,
29,(Gap),10.833333333333334,11.0,,,
29,(Gap),11.0,11.166666666666666,,,
29,(Gap),11.166666666666666,11.25,,,
29,(Gap),11.25,11.416666666666666,,,
29,(Gap),11.416666666666666,11.5,,,
29,(Gap),11.5,11.666666666666666,,,
29,(Gap),11.666666666666666,11.75,,,
29,(Gap),11.75,12.0,,,
29,(Gap),12.0,12.083333333333334,,,
29,(Gap),12.083333333333334,12.166666666666666,,,
29,(Gap),12.166666666666666,12.25,,,
29,(Gap),12.25,12.333333333333334,,,
29,(Gap),12.333333333333334,12.416666666666666,,,
29,20241217173537,12.416666666666666,12.75,s,No,12.42-12.75
29,(Gap),12.75,13.0,,,
29,(Gap),13.0,13.166666666666666,,,
29,(Gap),13.166666666666666,13.233333333333333,,,
29,(Gap),13.233333333333333,13.333333333333334,,,
29,(Gap),13.333333333333334,13.416666666666666,,,
29,(Gap),13.416666666666666,13.5,,,
29,(Gap),13.5,13.75,,,
29,(Gap),13.75,14.0,,,
29,(Gap),14.0,14.5,,,
29,(Gap),14.5,14.666666666666666,,,
29,(Gap),14.666666666666666,14.75,,,
29,(Gap),14.75,14.833333333333334,,,
29,20241210172314,14.833333333333334,15.666666666666666,s,No,14.83-15.67
29,(Gap),15.666666666666666,15.75,,,
29,(Gap),15.75,15.833333333333334,,,
29,(Gap),15.833333333333334,16.0,,,
29,(Gap),16.0,16.25,,,
29,(Gap),16.25,16.5,,,
29,(Gap),16.5,17.0,,,
29,(Gap),17.0,17.333333333333332,,,
29,(Gap),17.333333333333332,17.5,,,
29,(Gap),17.5,18.0,,,
29,(Gap),18.0,18.366666666666667,,,
29,(Gap),18.366666666666667,18.916666666666668,,,
29,(Gap),18.916666666666668,19.0,,,
29,(Gap),19.0,19.25,,,
29,(Gap),19.25,19.5,,,
29,(Gap),19.5,19.75,,,
29,(Gap),19.75,19.916666666666668,,,
29,(Gap),19.916666666666668,20.0,,,
29,(Gap),20.0,20.016666666666666,,,
29,(Gap),20.016666666666666,20.166666666666668,,,
29,(Gap),20.166666666666668,20.5,,,
29,(Gap),20.5,20.616666666666667,,,
29,(Gap),20.616666666666667,20.666666666666668,,,
29,(Gap),20.666666666666668,20.75,,,
29,(Gap),20.75,20.833333333333332,,,
29,(Gap),20.833333333333332,21.166666666666668,,,
29,(Gap),21.166666666666668,21.5,,,
29,(Gap),21.5,21.75,,,
29,(Gap),21.75,21.833333333333332,,,
29,(Gap),21.833333333333332,21.983333333333334,,,
29,(Gap),21.983333333333334,22.0,,,
29,(Gap),22.0,22.166666666666668,,,
29,(Gap),22.166666666666668,22.25,,,
29,(Gap),22.25,22.333333333333332,,,
29,(Gap),22.333333333333332,22.416666666666668,,,
29,(Gap),22.416666666666668,22.5,,,
29,(Gap),22.5,22.65,,,
29,(Gap),22.65,22.833333333333332,,,
29,(Gap),22.833333333333332,22.916666666666668,,,
29,(Gap),22.916666666666668,22.966666666666665,,,
29,(Gap),22.966666666666665,23.0,,,
29,(Gap),23.0,23.083333333333332,,,
29,(Gap),23.083333333333332,23.25,,,
29,(Gap),23.25,23.466666666666665,,,
29,(Gap),23.466666666666665,23.5,,,
29,(Gap),23.5,23.65,,,
29,(Gap),23.65,23.666666666666668,,,
29,(Gap),23.666666666666668,23.75,,,
29,(Gap),23.75,23.833333333333332,,,
30,(Gap),0.0,1.25,,,
30,(Gap),1.25,1.75,,,
30,(Gap),1.75,2.0,,,
30,(Gap),2.0,2.1666666666666665,,,
30,(Gap),2.1666666666666665,2.25,,,
30,(Gap),2.25,2.5,,,
30,(Gap),2.5,3.0,,,
30,(Gap),3.0,3.1666666666666665,,,
30,(Gap),3.1666666666666665,3.5,,,
30,(Gap),3.5,3.75,,,
30,(Gap),3.75,3.8333333333333335,,,
30,(Gap),3.8333333333333335,4.0,,,
30,(Gap),4.0,4.5,,,
30,(Gap),4.5,4.666666666666667,,,
30,(Gap),4.666666666666667,5.083333333333333,,,
30,(Gap),5.083333333333333,5.333333333333333,,,
30,(Gap),5.333333333333333,5.5,,,
30,(Gap),5.5,6.0,,,
30,(Gap),6.0,6.25,,,
30,(Gap),6.25,6.333333333333333,,,
30,(Gap),6.333333333333333,7.0,,,
30,(Gap),8.5,8.666666666666666,,,
30,(Gap),8.666666666666666,8.75,,,
30,(Gap),8.75,8.916666666666666,,,
30,(Gap),8.916666666666666,9.0,,,
30,(Gap),9.0,9.083333333333334,,,
30,(Gap),9.083333333333334,9.166666666666666,,,
30,(Gap),9.166666666666666,9.333333333333334,,,
30,(Gap),9.333333333333334,9.416666666666666,,,
30,(Gap),9.416666666666666,9.5,,,
30,(Gap),9.5,9.666666666666666,,,
30,(Gap),9.666666666666666,9.75,,,
30,(Gap),9.75,10.0,,,
30,(Gap),10.0,10.166666666666666,,,
30,(Gap),10.166666666666666,10.25,,,
30,(Gap),10.25,10.333333333333334,,,
30,(Gap),10.333333333333334,10.5,,,
30,(Gap),10.5,10.583333333333334,,,
30,(Gap),10.583333333333334,10.666666666666666,,,
30,(Gap),10.666666666666666,10.75,,,
30,(Gap),10.75,10.833333333333334,,,
30,(Gap),10.833333333333334,11.0,,,
30,(Gap),11.0,11.166666666666666,,,
30,(Gap),11.166666666666666,11.25,,,
30,(Gap),11.25,11.416666666666666,,,
30,(Gap),11.416666666666666,11.5,,,
30,(Gap),11.5,11.666666666666666,,,
30,(Gap),11.666666666666666,11.75,,,
30,(Gap),11.75,12.0,,,
30,(Gap),12.0,12.083333333333334,,,
30,(Gap),12.083333333333334,12.166666666666666,,,
30,(Gap),12.166666666666666,12.25,,,
30,(Gap),12.25,12.333333333333334,,,
30,(Gap),12.333333333333334,12.416666666666666,,,
30,20241217173026,12.416666666666666,12.75,s,No,12.42-12.75
30,(Gap),12.75,13.0,,,
30,(Gap),13.0,13.166666666666666,,,
30,(Gap),13.166666666666666,13.233333333333333,,,
30,(Gap),13.233333333333333,13.333333333333334,,,
30,(Gap),13.333333333333334,13.416666666666666,,,
30,(Gap),13.416666666666666,13.5,,,
30,(Gap),13.5,13.75,,,
30,(Gap),13.75,14.0,,,
30,(Gap),14.0,14.5,,,
30,(Gap),14.5,14.666666666666666,,,
30,(Gap),14.666666666666666,14.75,,,
30,(Gap),14.75,14.833333333333334,,,
30,(Gap),14.833333333333334,15.0,,,
30,(Gap),15.0,15.166666666666666,,,
30,(Gap),15.166666666666666,15.25,,,
30,(Gap),15.25,15.5,,,
30,(Gap),15.5,15.666666666666666,,,
30,(Gap),15.666666666666666,15.75,,,
30,(Gap),15.75,15.833333333333334,,,
30,(Gap),15.833333333333334,16.0,,,
30,(Gap),16.0,16.25,,,
30,(Gap),16.25,16.5,,,
30,(Gap),16.5,17.0,,,
30,(Gap),17.0,17.333333333333332,,,
30,(Gap),17.333333333333332,17.5,,,
30,(Gap),17.5,18.0,,,
30,(Gap),18.0,18.366666666666667,,,
30,(Gap),18.366666666666667,18.916666666666668,,,
30,(Gap),18.916666666666668,19.0,,,
30,(Gap),19.0,19.25,,,
30,(Gap),19.25,19.5,,,
30,(Gap),19.5,19.75,,,
30,(Gap),19.75,19.916666666666668,,,
30,(Gap),19.916666666666668,20.0,,,
30,(Gap),20.0,20.016666666666666,,,
30,(Gap),20.016666666666666,20.166666666666668,,,
30,(Gap),20.166666666666668,20.5,,,
30,(Gap),20.5,20.616666666666667,,,
30,(Gap),20.616666666666667,20.666666666666668,,,
30,(Gap),20.666666666666668,20.75,,,
30,(Gap),20.75,20.833333333333332,,,
30,(Gap),20.833333333333332,21.166666666666668,,,
30,(Gap),21.166666666666668,21.5,,,
30,(Gap),21.5,21.75,,,
30,(Gap),21.75,21.833333333333332,,,
30,(Gap),21.833333333333332,21.983333333333334,,,
30,(Gap),21.983333333333334,22.0,,,
30,(Gap),22.0,22.166666666666668,,,
30,(Gap),22.166666666666668,22.25,,,
30,(Gap),22.25,22.333333333333332,,,
30,(Gap),22.333333333333332,22.416666666666668,,,
30,(Gap),22.416666666666668,22.5,,,
30,(Gap),22.5,22.65,,,
30,(Gap),22.65,22.833333333333332,,,
30,(Gap),22.833333333333332,22.916666666666668,,,
30,(Gap),22.916666666666668,22.966666666666665,,,
30,(Gap),22.966666666666665,23.0,,,
30,(Gap),23.0,23.083333333333332,,,
30,(Gap),23.083333333333332,23.25,,,
30,(Gap),23.25,23.466666666666665,,,
30,(Gap),23.466666666666665,23.5,,,
30,(Gap),23.5,23.65,,,
30,(Gap),23.65,23.666666666666668,,,
30,(Gap),23.666666666666668,23.75,,,
30,(Gap),23.75,23.833333333333332,,,
31,(Gap),0.0,1.25,,,
31,(Gap),1.25,1.75,,,
31,(Gap),1.75,2.0,,,
31,(Gap),2.0,2.1666666666666665,,,
31,(Gap),2.1666666666666665,2.25,,,
31,(Gap),2.25,2.5,,,
31,(Gap),2.5,3.0,,,
